cust_id,sales_total,num_of_orders,gender
101264,197.39,2,0
101265,120.34,3,1
101266,222.27,3,1
101267,322.52,2,1
101268,49.54,1,1
101269,479.01,4,0
101270,227.37,3,1
101271,80.73688,2,0
101272,140.12,1,0
101273,45.13,2,1
101274,184.48,2,1
101275,361.04,4,1
101276,79.59,3,1
101277,351.38,3,0
101278,346.8,3,0
101279,218.63,3,1
101280,316.03,3,0
101281,31.27,1,0
101282,78.25,1,0
101283,153.98,2,0
101284,57.34,3,0
101285,194.83,3,1
101286,102.15,2,0
101287,358.93,4,1
101288,201.72,4,0
101289,55.09,2,0
101290,556.18,2,1
101291,150.71,2,1
101292,73.47,1,0
101293,38.74,1,1
101294,191.78,1,0
101295,121.24,1,0
101296,232.51,2,0
101297,248.51,1,0
101298,63.01,3,0
101299,153.04,2,0
101300,118.12,2,0
101301,165.11,3,0
101302,907.55,5,0
101303,121.97,2,1
101304,81.43,2,1
101305,102.49,1,0
101306,59.78,2,1
101307,246.37,3,1
101308,581.99,5,1
101309,428.67,3,0
101310,168.56,2,1
101311,68.17,3,1
101312,56.64,3,1
101313,77.86,2,1
101314,255.35,2,1
101315,50.99,1,0
101316,95.52,2,1
101317,350.88,2,0
101318,74.38,2,1
101319,46.75,2,0
101320,42.43,1,1
101321,196.63,2,0
101322,140.94,1,1
101323,326.86,2,0
101324,1243.98,7,1
101325,925.62,4,1
101326,101.1,1,1
101327,161.28,2,0
101328,56.6,3,0
101329,61.25,3,0
101330,197.58,2,1
101331,161.95,2,1
101332,93.58,2,1
101333,182.81,2,1
101334,646.57,3,0
101335,92.41,3,1
101336,218,3,0
101337,242.89,3,0
101338,125.73,1,0
101339,92.5,3,0
101340,232.4,1,1
101341,246.7,3,0
101342,71.71,2,1
101343,655.37,6,0
101344,597.6,5,0
101345,180.97,2,1
101346,76.5,1,0
101347,107.27,2,0
101348,220.93,4,0
101349,40.53,2,0
101350,48.43,1,1
101351,113.47,3,0
101352,63.7,2,0
101353,87.08,2,0
101354,197.47,2,0
101355,134.91,3,1
101356,403.36,2,0
101357,128.72,1,1
101358,30.79,2,1
101359,410.45,3,0
101360,47.89,1,0
101361,176.37,2,1
101362,272.78,4,1
101363,395.73,3,1
101364,371.32,1,1
101365,128.9,3,0
101366,208.04,2,0
101367,1294.44,4,0
101368,159.44,2,0
101369,2035.2,17,1
101370,37.96,2,1
101371,398.83,3,1
101372,134.15,2,1
101373,165.88,2,1
101374,464.83,4,0
101375,579.18,5,1
101376,38.69012,2,1
101377,244.07,2,0
101378,69.36,2,1
101379,175.27,2,1
101380,48.85221,1,1
101381,189.71,3,1
101382,234.64,3,0
101383,299.88,3,0
101384,48.61,1,0
101385,377.95,2,0
101386,60.03,3,1
101387,139.13,1,0
101388,31.29,2,0
101389,331.02,4,0
101390,191.18,2,1
101391,136.85,2,0
101392,475.77,4,0
101393,283.39,3,1
101394,326.76,2,1
101395,64.63,2,1
101396,219.16,3,1
101397,332.85,2,0
101398,358.47,3,0
101399,49.09,2,0
101400,632.84,3,0
101401,117.03,3,0
101402,104.5,1,0
101403,78.61,1,0
101404,817.79,3,1
101405,253.62,3,0
101406,582.12,5,0
101407,179.94,2,1
101408,107.88,2,0
101409,98.19,2,0
101410,80.45,1,0
101411,1028.15,6,1
101412,65.00224,2,1
101413,114.4,2,0
101414,412.15,1,1
101415,268.8,2,1
101416,187.51,3,1
101417,396.29,3,0
101418,282.67,2,1
101419,569.59,5,1
101420,1091.17,6,0
101421,187.28,2,1
101422,36.78,2,0
101423,343.48,3,0
101424,490.97,4,1
101425,74.3191,2,0
101426,222.86,3,0
101427,50.41725,2,0
101428,172.12,3,0
101429,408.7,2,1
101430,324,1,1
101431,227.04,2,0
101432,179.62,3,0
101433,96.27,1,1
101434,96.21,2,1
101435,138.83,2,1
101436,108.6,2,0
101437,880.74,6,0
101438,31.06,2,0
101439,393.83,1,0
101440,73.96353,2,1
101441,47.53,1,0
101442,206.44,4,1
101443,167.32,3,0
101444,322.19,4,0
101445,72.27011,1,1
101446,118.31,2,1
101447,261.06,2,1
101448,66.59,1,0
101449,144.22,2,0
101450,295.4,2,1
101451,1049.4,7,0
101452,51.21,1,0
101453,48.02,1,0
101454,82.52,1,0
101455,752.9,4,1
101456,75.65,3,0
101457,55.52,1,0
101458,64.94,1,0
101459,381.86,3,0
101460,198.13,2,1
101461,367.14,2,1
101462,96.39772,2,0
101463,136.93,3,1
101464,158.01,2,0
101465,33.84,1,0
101466,70.04,1,0
101467,58.68,2,0
101468,262.64,3,0
101469,45.02,1,1
101470,177.67,3,1
101471,158.36,1,1
101472,142.97,2,1
101473,194.03,1,0
101474,36.99672,2,1
101475,174.37,3,1
101476,83.60498,1,1
101477,95.18,3,1
101478,126,2,1
101479,139.6,1,0
101480,129.73,2,0
101481,62.48,2,1
101482,95.35,1,0
101483,466.37,2,0
101484,316.14,4,1
101485,104.46,2,1
101486,147.28,3,0
101487,87.35,1,1
101488,31.42,2,0
101489,127.17,1,1
101490,61.87,3,0
101491,248.6,1,1
101492,175.21,1,0
101493,394.76,3,1
101494,561.26,2,0
101495,139.22,2,0
101496,30.2,2,0
101497,33.8,2,1
101498,226.5,2,1
101499,171.45,2,0
101500,1075.42,9,0
101501,110.93,2,0
101502,347.65,2,1
101503,161.28,2,0
101504,121.61,1,1
101505,415.19,2,0
101506,221.83,1,0
101507,799.16,6,0
101508,31.59,1,0
101509,888.78,4,1
101510,149.46,1,1
101511,91.39425,1,1
101512,35.12589,1,0
101513,212.49,3,0
101514,163.37,2,0
101515,146.21,3,0
101516,451.52,2,1
101517,87.76,3,1
101518,58.76,2,0
101519,540.39,4,0
101520,147.92,3,0
101521,38.45,2,0
101522,63.37,3,0
101523,55.72,3,1
101524,202.21,2,1
101525,90.7467,2,0
101526,59.04371,2,1
101527,100.03,2,1
101528,57.7,1,1
101529,166.45,2,0
101530,39.94,1,1
101531,52.41,1,1
101532,77.34,1,1
101533,224.5,2,0
101534,116.34,3,0
101535,260.44,3,0
101536,387.67,2,0
101537,122.2,3,1
101538,68.05,1,0
101539,51.77435,2,0
101540,140.62,2,1
101541,563.5,2,1
101542,249.21,3,1
101543,280.01,3,1
101544,146.97,2,1
101545,149.85,2,1
101546,76.78,2,1
101547,62.75868,2,1
101548,224.13,2,0
101549,381.76,3,0
101550,223.11,2,1
101551,443.55,2,1
101552,854.74,5,0
101553,113.13,2,0
101554,103.16,2,0
101555,47.56,1,1
101556,41.46,2,0
101557,475.68,2,0
101558,171.2,2,0
101559,247.28,2,1
101560,208.66,2,0
101561,842.05,4,0
101562,34.34,1,1
101563,78.94,3,1
101564,143.9,2,0
101565,133.4,3,0
101566,197.09,3,0
101567,157.18,1,0
101568,187.13,3,0
101569,41.49,1,0
101570,83.11,1,0
101571,146.76,2,0
101572,64.6,3,1
101573,51.01,2,0
101574,78.69,2,1
101575,455.99,4,1
101576,142.38,1,0
101577,149.75,3,0
101578,826.9,5,0
101579,69.69,3,0
101580,654.79,3,1
101581,81.74,1,1
101582,106.51,2,1
101583,168.95,2,1
101584,94.35,2,1
101585,135.84,3,0
101586,80.01,2,1
101587,496.65,2,0
101588,124.68,2,0
101589,129.96,1,0
101590,173.68,2,0
101591,161.02,3,0
101592,210.81,2,0
101593,173.66,3,0
101594,168.41,2,0
101595,138.54,1,1
101596,54.83,2,0
101597,412.54,1,0
101598,70.36,2,0
101599,394.55,1,0
101600,146.58,3,1
101601,402.98,2,0
101602,276.62,2,1
101603,79.79,2,1
101604,56.03,2,1
101605,979.23,4,1
101606,99.95,1,0
101607,110.65,2,1
101608,1615.88,9,1
101609,717.86,6,0
101610,69.4,3,1
101611,56.85,3,0
101612,451.27,1,0
101613,1273.91,4,1
101614,782.67,2,1
101615,45.73,2,0
101616,142.88,1,1
101617,129.21,2,0
101618,178.13,3,0
101619,1270.19,6,0
101620,117.75,2,1
101621,186.55,2,0
101622,286.79,3,1
101623,1275.41,6,0
101624,43.43,2,1
101625,46.14,1,0
101626,1262.65,4,0
101627,100.66,2,1
101628,176.46,2,1
101629,85.01,1,0
101630,37.52406,1,0
101631,185.4,2,0
101632,48.57,2,0
101633,659.3,6,0
101634,73.78,2,0
101635,196.57,3,0
101636,654.85,5,0
101637,72.22,2,1
101638,415.91,4,1
101639,106.76,1,1
101640,145.24,2,0
101641,146.4,3,1
101642,187.06,2,0
101643,283.9,3,1
101644,193.75,3,0
101645,37.77,1,0
101646,528.64,4,1
101647,80.69,3,1
101648,269.21,2,1
101649,255.7,3,0
101650,196.04,1,1
101651,35.32953,1,1
101652,169.7,1,0
101653,542.97,2,1
101654,264.84,2,1
101655,133.75,2,0
101656,550.26,3,1
101657,942.43,6,0
101658,105.98,2,1
101659,194.23,2,0
101660,109.09,2,1
101661,110.84,1,0
101662,70.67,1,1
101663,313.08,4,0
101664,66.22,2,0
101665,73.93,2,1
101666,329.26,1,0
101667,142.44,3,1
101668,102.56,1,0
101669,70.25607,2,0
101670,37.41,1,0
101671,568.72,4,1
101672,248.77,1,0
101673,242.81,2,1
101674,146.87,2,0
101675,130.78,2,0
101676,1138.71,6,1
101677,578.18,6,1
101678,161.73,3,0
101679,180.53,2,0
101680,39.38,2,0
101681,314.13,4,1
101682,375.38,1,0
101683,457.13,1,0
101684,83.09,1,1
101685,227.37,3,0
101686,279.85,3,0
101687,96.85,2,0
101688,66.68,2,1
101689,45.71,1,1
101690,564.39,5,0
101691,82.70103,2,1
101692,173.62,1,1
101693,89.34,2,0
101694,73.12,1,0
101695,346.22,4,0
101696,70.64,3,0
101697,193.03,3,1
101698,66.38,2,1
101699,69.95,3,0
101700,108.33,1,1
101701,45.68,1,1
101702,76.5156,1,0
101703,1370.68,6,0
101704,121.66,1,1
101705,70.62,3,1
101706,430.19,2,0
101707,165.77,3,1
101708,295.27,3,1
101709,127.18,3,0
101710,192.24,1,0
101711,40.99,1,1
101712,165.34,2,1
101713,71.60174,1,0
101714,193.67,2,1
101715,180.33,2,1
101716,228.64,3,1
101717,284.16,3,1
101718,30.78,2,1
101719,119.88,2,0
101720,77.15,2,0
101721,51.64,2,1
101722,115.15,1,1
101723,224.41,4,1
101724,405.69,2,0
101725,42.92,2,0
101726,219.67,2,0
101727,32.31162,2,0
101728,216.13,1,0
101729,295.24,1,1
101730,82.63,2,1
101731,54.06,2,0
101732,215.96,3,0
101733,486.99,3,1
101734,253.19,1,1
101735,935.42,5,0
101736,82.54,1,0
101737,188.56,1,1
101738,676.67,4,0
101739,83.36,1,1
101740,41.53,1,1
101741,52.16,3,0
101742,1288.44,5,0
101743,94.12926,2,0
101744,30.49,1,0
101745,331.21,4,1
101746,77.59,1,1
101747,180.68,3,1
101748,101.78,3,1
101749,660.29,5,0
101750,203.17,2,1
101751,300.88,3,0
101752,202.76,2,1
101753,262.42,2,1
101754,145.48,1,1
101755,109.52,2,1
101756,108.88,3,0
101757,91.51,2,1
101758,1061.18,7,0
101759,625.74,4,0
101760,192.47,1,0
101761,42.96,1,1
101762,61.99,2,0
101763,50.03,3,1
101764,57.22,2,0
101765,202.54,1,0
101766,157.06,1,0
101767,681.8,2,1
101768,66.24,2,0
101769,178.75,1,0
101770,89.86,3,0
101771,160.87,2,0
101772,78.74,2,0
101773,49.48,2,0
101774,164.26,2,0
101775,592.15,4,1
101776,135.53,2,1
101777,115.92,3,0
101778,86.25,1,0
101779,93.27,1,1
101780,77.18,3,0
101781,180.04,1,1
101782,34.91,1,1
101783,191.39,1,1
101784,271.81,3,1
101785,954.75,4,0
101786,531.17,2,0
101787,209.25,3,0
101788,94.29,2,0
101789,596.45,3,0
101790,35.67,1,0
101791,370.77,3,0
101792,166.34,3,0
101793,285.79,3,0
101794,194.77,2,1
101795,670.45,3,0
101796,59.68,2,0
101797,60.79883,3,0
101798,183.35,3,1
101799,52.43,1,0
101800,82.66,2,1
101801,1059.01,5,1
101802,186.37,2,1
101803,73.19,1,0
101804,89.15,1,0
101805,415.48,1,1
101806,150.22,2,1
101807,121.54,3,0
101808,76.47,1,1
101809,113.93,2,0
101810,211.58,1,0
101811,161.25,1,1
101812,43.82,1,1
101813,122.14,1,1
101814,92.84,3,1
101815,67.69,2,1
101816,75.75942,1,0
101817,53.05,3,1
101818,56.48,2,0
101819,307.9,3,0
101820,112.41,2,0
101821,84.22338,1,0
101822,290.69,1,0
101823,46.01,2,1
101824,112.81,2,1
101825,698.76,5,1
101826,159.54,1,1
101827,311.14,2,0
101828,117.89,2,1
101829,72.86,1,0
101830,431.2,2,1
101831,120.07,2,0
101832,1006.3,6,1
101833,284.63,1,1
101834,48.24,1,0
101835,106.79,1,1
101836,70.32,2,1
101837,112.42,1,0
101838,785.78,5,0
101839,40.37,2,1
101840,240.94,2,0
101841,105.45,3,1
101842,648.68,6,0
101843,312.7,2,0
101844,370.89,2,0
101845,43.15,1,0
101846,51.47,2,1
101847,354.86,3,0
101848,55.11,3,1
101849,597.54,4,0
101850,208.65,1,1
101851,1282.07,6,1
101852,219.58,2,0
101853,191.93,3,1
101854,72.21,3,0
101855,224.78,4,1
101856,124.34,2,0
101857,196.36,1,1
101858,37.55991,2,0
101859,48.71,1,1
101860,48.92,1,0
101861,128.11,2,0
101862,137.51,2,0
101863,74.07,3,1
101864,307.58,2,1
101865,1974.15,5,0
101866,208.02,1,0
101867,223.03,1,1
101868,212.94,3,1
101869,112.84,3,1
101870,163.07,2,1
101871,373.61,2,0
101872,311.05,3,1
101873,81.23,2,1
101874,93.04,2,1
101875,69.24,1,1
101876,101.45,2,0
101877,114.85,3,0
101878,64.91,2,0
101879,755,5,0
101880,145.12,1,1
101881,38.83,2,0
101882,276.33,3,1
101883,389.15,2,1
101884,105.13,1,1
101885,32.50375,3,1
101886,112.04,2,0
101887,199.45,2,0
101888,139.57,2,1
101889,827.37,3,1
101890,224.6,1,0
101891,465.35,2,1
101892,253.95,3,0
101893,138.38,2,1
101894,49.41,2,0
101895,278.9,2,0
101896,142.69,1,0
101897,240.94,3,1
101898,36.08,1,0
101899,403.88,3,1
101900,2223.01,17,0
101901,113.69,3,0
101902,32.32,1,0
101903,139.09,2,1
101904,215.95,4,1
101905,665.55,5,0
101906,233.18,1,0
101907,102.49,2,1
101908,98.56,2,1
101909,159.35,3,1
101910,137.2,3,1
101911,159.2,3,0
101912,138.34,1,0
101913,370.77,2,0
101914,49.37,2,0
101915,136.73,2,1
101916,327.98,2,0
101917,95.29,2,1
101918,259.4,1,0
101919,52.84,2,1
101920,317.95,1,1
101921,218.95,2,0
101922,350.73,4,0
101923,430.55,2,0
101924,110.8,1,0
101925,322.75,2,1
101926,542.92,5,1
101927,136.52,1,1
101928,198.49,2,1
101929,75.56,1,1
101930,186.31,3,1
101931,117.87,2,0
101932,444.26,1,1
101933,736.28,2,0
101934,164.88,3,1
101935,165.43,2,0
101936,54.47,2,0
101937,161.07,2,1
101938,198.5,3,0
101939,268.82,4,0
101940,250.04,2,0
101941,70,3,1
101942,128.43,3,1
101943,127.37,2,1
101944,192.68,3,1
101945,353.68,4,1
101946,132.1,2,1
101947,501,2,1
101948,201.24,4,1
101949,171.23,1,1
101950,82.76,3,0
101951,114.32,3,1
101952,50.96,3,1
101953,113.45,2,0
101954,49.25,1,0
101955,330.11,2,0
101956,151.07,2,0
101957,506.54,3,0
101958,165.15,1,1
101959,407.21,2,1
101960,425.56,2,1
101961,512.25,3,1
101962,380.05,3,0
101963,135.42,3,1
101964,368.34,1,1
101965,108.57,1,0
101966,51.63,2,0
101967,237.46,1,1
101968,136.99,3,0
101969,107.92,1,1
101970,76.29346,1,1
101971,125.55,1,0
101972,96.83,1,1
101973,91.93862,2,0
101974,123.18,2,0
101975,551.11,6,1
101976,181.86,1,0
101977,336.05,4,0
101978,302.47,1,0
101979,338.75,3,0
101980,138.06,3,0
101981,81.66,2,0
101982,160.63,1,1
101983,81.75319,2,1
101984,161.32,2,0
101985,302.72,3,1
101986,51.18,2,0
101987,215.44,1,1
101988,63.74747,2,0
101989,79.39,1,0
101990,253.01,1,0
101991,499.93,3,0
101992,361.29,3,1
101993,157.24,1,0
101994,252.39,3,1
101995,60.88,1,0
101996,687.27,3,1
101997,148.33,2,0
101998,46.64729,1,1
101999,226.47,3,1
102000,86.42,2,0
102001,188.39,1,0
102002,661.82,2,1
102003,42.06,1,1
102004,69.59955,2,0
102005,785.31,5,1
102006,36.38,2,1
102007,66.74,3,1
102008,125.13,3,0
102009,324.94,3,1
102010,169.92,1,1
102011,586.97,6,0
102012,278.1,2,0
102013,100.22,2,1
102014,96.2632,2,0
102015,1079.61,5,1
102016,179.4,3,1
102017,161.33,2,0
102018,538.18,6,1
102019,39.9,1,0
102020,197.28,1,1
102021,86.86,2,0
102022,83.75,1,1
102023,381.74,2,0
102024,204.08,2,1
102025,43.15,1,0
102026,363.03,1,1
102027,74.77,2,0
102028,55.69,3,1
102029,912.11,4,0
102030,92.88,1,1
102031,146.01,3,0
102032,183.45,1,1
102033,150.78,2,1
102034,599.49,3,1
102035,132.91,1,0
102036,56.49,3,1
102037,56.85,3,0
102038,98.68,3,0
102039,159.21,2,0
102040,44.93,2,1
102041,278.16,3,1
102042,105.29,2,1
102043,319.61,1,0
102044,34.71,1,1
102045,234.76,3,1
102046,183.79,1,0
102047,270.97,3,0
102048,38.97,1,0
102049,74.82,1,0
102050,539.87,4,1
102051,41.59,1,1
102052,298.09,2,1
102053,261.75,3,0
102054,488.69,4,0
102055,77.83,2,1
102056,357.89,4,0
102057,77.6,2,0
102058,86.4,3,0
102059,301.99,1,0
102060,129.28,2,0
102061,223.67,3,0
102062,193.41,3,1
102063,139.47,3,0
102064,533.06,6,0
102065,148.56,2,1
102066,67.76,2,1
102067,63.69,2,0
102068,236.86,2,1
102069,572.66,4,0
102070,162.44,2,1
102071,142.98,2,1
102072,552.4,3,1
102073,263.67,4,0
102074,56.48,2,1
102075,345.49,3,0
102076,31.04,2,1
102077,372.12,3,1
102078,331.08,3,1
102079,149.93,3,1
102080,972.9,4,1
102081,60.16,3,0
102082,129.73,2,0
102083,76.73441,1,0
102084,132.15,2,0
102085,515.18,4,0
102086,242.74,2,0
102087,190.65,2,1
102088,154.44,3,0
102089,144.7,1,1
102090,152.95,2,1
102091,79.64,2,0
102092,104.63,1,1
102093,796.04,4,1
102094,476.13,4,1
102095,59.44,2,0
102096,99.94,1,1
102097,50.98,3,0
102098,123.93,1,0
102099,497.27,3,0
102100,58.83,3,1
102101,115.08,2,0
102102,269,3,1
102103,601.84,6,1
102104,314.89,2,0
102105,408.94,2,1
102106,44.68,2,0
102107,101.87,3,1
102108,42.25,1,1
102109,70.9,2,0
102110,184.78,3,0
102111,264.25,2,0
102112,302.88,2,0
102113,34.34,2,0
102114,1058.28,6,0
102115,43.69,2,0
102116,133.24,2,1
102117,65.81,2,0
102118,190.54,2,1
102119,69,2,1
102120,424.72,3,0
102121,49.9,1,1
102122,157.52,3,1
102123,82.51,2,0
102124,45.1,1,1
102125,440.56,2,1
102126,182.56,1,0
102127,65.96,2,0
102128,336.07,1,1
102129,30.08,1,0
102130,139.58,3,0
102131,126.14,2,0
102132,242.67,4,0
102133,414.87,3,1
102134,93.64,3,1
102135,31.77,2,1
102136,132.89,3,0
102137,445.16,3,0
102138,209.65,1,0
102139,295.6,1,0
102140,324.5,3,0
102141,123.2,2,0
102142,475.37,1,0
102143,94.92,1,0
102144,245.2,2,1
102145,336.97,3,1
102146,1163.47,7,0
102147,340.45,3,1
102148,178.24,3,0
102149,211.94,3,0
102150,38.88,2,1
102151,155.88,3,1
102152,292.96,4,0
102153,129.18,2,0
102154,198.15,1,0
102155,305.12,3,0
102156,270.75,1,0
102157,67,1,0
102158,397.19,3,0
102159,118.38,1,0
102160,52.13,2,0
102161,491.75,3,1
102162,54.46,1,0
102163,45.75,1,0
102164,227.33,2,0
102165,129.57,3,1
102166,413.29,2,0
102167,68.08,2,1
102168,164.17,3,0
102169,499.23,4,0
102170,319.21,3,1
102171,123.78,1,1
102172,42.9,1,0
102173,392.89,2,0
102174,231.73,4,0
102175,399.57,2,1
102176,217.95,2,1
102177,307.03,3,1
102178,98.43,1,0
102179,140.02,2,0
102180,176.27,2,1
102181,80.69,3,1
102182,97.63,2,1
102183,227.27,2,0
102184,146.81,1,1
102185,69.09,3,1
102186,148.31,3,1
102187,43.2,2,0
102188,186.62,2,0
102189,947.85,5,1
102190,490.13,3,0
102191,112.54,1,0
102192,206.98,1,1
102193,107.83,2,0
102194,64.92,3,1
102195,128.61,3,1
102196,195.51,1,1
102197,32.85,1,0
102198,198.86,2,0
102199,2224.78,17,0
102200,143.42,2,0
102201,108.41,2,0
102202,444.34,4,1
102203,2875.67,8,0
102204,301.42,2,0
102205,83.48373,1,0
102206,337.33,3,0
102207,107.3,2,1
102208,613.49,2,1
102209,58.77,3,0
102210,62.96,3,1
102211,492.92,4,0
102212,485.12,4,0
102213,107.54,2,1
102214,226.21,3,0
102215,310.04,1,0
102216,1938.21,6,1
102217,129.36,2,1
102218,56.74,3,0
102219,373.77,1,1
102220,43.91,2,0
102221,205.1,1,1
102222,166.74,3,1
102223,519.74,3,0
102224,69.49,2,1
102225,456.46,1,0
102226,641.64,4,0
102227,86.10674,2,1
102228,121.35,3,1
102229,140.4,2,0
102230,702.52,6,0
102231,1001.69,6,0
102232,211.85,2,0
102233,184.21,3,0
102234,249.69,4,0
102235,212.99,3,1
102236,261.49,2,1
102237,53.49065,2,1
102238,439.44,3,1
102239,303.89,2,1
102240,187.28,2,1
102241,60.48,1,0
102242,48.6,1,1
102243,112.74,3,0
102244,81.2,3,0
102245,288.54,2,0
102246,186.81,3,0
102247,385.16,2,0
102248,692.59,4,1
102249,125.75,2,1
102250,186.4,2,1
102251,181.22,2,1
102252,97.96,2,1
102253,303.88,2,1
102254,142.86,3,0
102255,380.24,3,0
102256,745.86,3,1
102257,114.17,1,1
102258,309.43,4,1
102259,351.95,2,0
102260,228.78,2,0
102261,241.77,3,0
102262,199.84,2,1
102263,448.51,2,0
102264,109.64,1,0
102265,403.12,3,0
102266,328.17,3,0
102267,75.98627,2,1
102268,425.06,1,0
102269,216.09,3,0
102270,37.78,2,1
102271,412.14,2,0
102272,259.8,2,1
102273,63.39,1,1
102274,166.66,2,1
102275,165.66,2,0
102276,91.93,1,0
102277,124.76,3,0
102278,699.61,2,1
102279,63.47,1,1
102280,317.5,3,1
102281,298.83,4,1
102282,55.01,1,1
102283,139.55,2,0
102284,64.77,2,0
102285,178.18,3,0
102286,153.42,1,1
102287,183.77,2,1
102288,126.09,1,0
102289,562.66,4,1
102290,50.22,2,1
102291,253.02,4,1
102292,415.11,1,1
102293,249.22,2,0
102294,429.65,3,1
102295,314.27,1,0
102296,186.2,3,0
102297,421.3,1,0
102298,386.64,1,0
102299,51.13,2,1
102300,81.67,3,0
102301,256.62,4,0
102302,172.67,2,0
102303,601.95,2,1
102304,97.61,1,1
102305,60.9,2,0
102306,171.11,2,0
102307,60.62,2,1
102308,106.24,1,1
102309,204.5,3,1
102310,150.9,2,0
102311,165.42,2,0
102312,80.10812,2,1
102313,98.55,2,1
102314,278.69,3,1
102315,33.55555,2,0
102316,85.82593,1,0
102317,132.63,3,1
102318,30.54,1,1
102319,170.41,2,0
102320,893.97,2,0
102321,61.85,1,0
102322,47.19,1,1
102323,108.92,1,0
102324,119.75,1,1
102325,165.57,1,0
102326,117.61,2,1
102327,105.26,2,1
102328,243.86,3,0
102329,276.22,4,1
102330,190.52,1,1
102331,164.67,3,1
102332,149.79,2,0
102333,302.42,3,0
102334,173.62,3,1
102335,60.01,3,0
102336,90.88836,1,0
102337,35.95,1,0
102338,108.22,1,1
102339,154,2,1
102340,85.68,2,1
102341,53.15,2,1
102342,84.92,1,0
102343,111.89,1,1
102344,82.67,2,1
102345,332.91,2,0
102346,275.39,3,0
102347,1628.49,4,1
102348,256.65,3,1
102349,62.39,2,0
102350,328.74,4,1
102351,92.6,2,1
102352,152.49,2,0
102353,65.99,1,1
102354,443.75,4,0
102355,119.09,1,0
102356,58.46437,2,1
102357,40.81,1,0
102358,840.08,5,1
102359,124.15,3,1
102360,110.03,2,0
102361,187.93,2,1
102362,744.73,5,1
102363,65.85881,2,0
102364,172.78,2,1
102365,40.88094,2,1
102366,132.1,2,1
102367,212.29,3,1
102368,192.87,2,0
102369,803.42,5,0
102370,39.43121,2,0
102371,91.65,1,1
102372,243.89,3,0
102373,280.74,2,1
102374,54.25,1,1
102375,316.81,4,0
102376,48.86,1,1
102377,65.62,2,0
102378,835.2,4,0
102379,802.61,6,0
102380,222.04,2,0
102381,160.51,3,0
102382,272.96,4,1
102383,665.4,5,1
102384,292.03,1,1
102385,104.37,1,0
102386,834.02,3,0
102387,448.69,4,0
102388,327.49,3,1
102389,207.95,4,0
102390,73.41,1,1
102391,173.99,2,0
102392,57.25,2,1
102393,46.59,2,0
102394,720.95,3,1
102395,210.51,2,0
102396,52.03,2,1
102397,999.73,4,0
102398,178.59,2,1
102399,792.14,3,1
102400,47.46,1,0
102401,337.28,3,1
102402,111.63,3,0
102403,534.87,4,0
